,Gene name,Gene type,Gene description
16704,CA5A,protein_coding,carbonic anhydrase 5A [Source:HGNC Symbol;Acc:HGNC:1377]
16705,BBC3,protein_coding,BCL2 binding component 3 [Source:HGNC Symbol;Acc:HGNC:17868]
16706,OR2T35,protein_coding,olfactory receptor family 2 subfamily T member 35 [Source:HGNC Symbol;Acc:HGNC:31257]
16707,OR10K2,protein_coding,olfactory receptor family 10 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:14826]
16708,GAB2,protein_coding,GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]
16709,IRF2BP2,protein_coding,interferon regulatory factor 2 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21729]
16710,XIRP2,protein_coding,xin actin binding repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:14303]
16711,RBM15,protein_coding,RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959]
16712,SSTR2,protein_coding,somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]
16713,COG1,protein_coding,component of oligomeric golgi complex 1 [Source:HGNC Symbol;Acc:HGNC:6545]
16714,CCDC9,protein_coding,coiled-coil domain containing 9 [Source:HGNC Symbol;Acc:HGNC:24560]
16715,JMJD4,protein_coding,jumonji domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25724]
16716,CNOT10,protein_coding,CCR4-NOT transcription complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:23817]
16717,BANP,protein_coding,BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450]
16718,KLHDC7A,protein_coding,kelch domain containing 7A [Source:HGNC Symbol;Acc:HGNC:26791]
16719,MTX1,protein_coding,metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504]
16720,INAFM1,protein_coding,InaF motif containing 1 [Source:HGNC Symbol;Acc:HGNC:27406]
16721,ATP5MG,protein_coding,ATP synthase membrane subunit g [Source:HGNC Symbol;Acc:HGNC:14247]
16722,ARL8A,protein_coding,ADP ribosylation factor like GTPase 8A [Source:HGNC Symbol;Acc:HGNC:25192]
16723,C17orf80,protein_coding,chromosome 17 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:29601]
16724,NACC1,protein_coding,nucleus accumbens associated 1 [Source:HGNC Symbol;Acc:HGNC:20967]
16725,GPR37L1,protein_coding,G protein-coupled receptor 37 like 1 [Source:HGNC Symbol;Acc:HGNC:14923]
16726,NARS2,protein_coding,"asparaginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26274]"
16727,PSMD8,protein_coding,"proteasome 26S subunit, non-ATPase 8 [Source:HGNC Symbol;Acc:HGNC:9566]"
16728,SNX27,protein_coding,sorting nexin 27 [Source:HGNC Symbol;Acc:HGNC:20073]
16729,CPSF4L,protein_coding,cleavage and polyadenylation specific factor 4 like [Source:HGNC Symbol;Acc:HGNC:33632]
16730,ATF2,protein_coding,activating transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:784]
16731,CDC42EP4,protein_coding,CDC42 effector protein 4 [Source:HGNC Symbol;Acc:HGNC:17147]
16732,AP3D1,protein_coding,adaptor related protein complex 3 subunit delta 1 [Source:HGNC Symbol;Acc:HGNC:568]
16733,FAM104A,protein_coding,family with sequence similarity 104 member A [Source:HGNC Symbol;Acc:HGNC:25918]
16734,MST1,protein_coding,macrophage stimulating 1 [Source:HGNC Symbol;Acc:HGNC:7380]
16735,AFMID,protein_coding,arylformamidase [Source:HGNC Symbol;Acc:HGNC:20910]
16736,BEAN1,protein_coding,brain expressed associated with NEDD4 1 [Source:HGNC Symbol;Acc:HGNC:24160]
16737,RNF222,protein_coding,ring finger protein 222 [Source:HGNC Symbol;Acc:HGNC:34517]
16738,UTS2B,protein_coding,urotensin 2B [Source:HGNC Symbol;Acc:HGNC:30894]
16739,C17orf99,protein_coding,chromosome 17 open reading frame 99 [Source:HGNC Symbol;Acc:HGNC:34490]
16740,CELF3,protein_coding,CUGBP Elav-like family member 3 [Source:HGNC Symbol;Acc:HGNC:11967]
16741,USP7,protein_coding,ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]
16742,GSG1L2,protein_coding,GSG1 like 2 [Source:HGNC Symbol;Acc:HGNC:51826]
16743,DHRS7B,protein_coding,dehydrogenase/reductase 7B [Source:HGNC Symbol;Acc:HGNC:24547]
16744,FGF6,protein_coding,fibroblast growth factor 6 [Source:HGNC Symbol;Acc:HGNC:3684]
16745,GLOD4,protein_coding,glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]
16746,DDIT3,protein_coding,DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]
16747,EMSY,protein_coding,"EMSY transcriptional repressor, BRCA2 interacting [Source:HGNC Symbol;Acc:HGNC:18071]"
16748,ANAPC7,protein_coding,anaphase promoting complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:17380]
16749,RIIAD1,protein_coding,regulatory subunit of type II PKA R-subunit domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26686]
16750,MRPL9,protein_coding,mitochondrial ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:14277]
16751,ANGPTL6,protein_coding,angiopoietin like 6 [Source:HGNC Symbol;Acc:HGNC:23140]
16752,DNAH2,protein_coding,dynein axonemal heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:2948]
16753,RELB,protein_coding,"RELB proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9956]"
16754,MOBP,protein_coding,myelin associated oligodendrocyte basic protein [Source:HGNC Symbol;Acc:HGNC:7189]
16755,OAZ3,protein_coding,ornithine decarboxylase antizyme 3 [Source:HGNC Symbol;Acc:HGNC:8097]
16756,CLASRP,protein_coding,CLK4 associating serine/arginine rich protein [Source:HGNC Symbol;Acc:HGNC:17731]
16757,TMEM132C,protein_coding,transmembrane protein 132C [Source:HGNC Symbol;Acc:HGNC:25436]
16758,BOLA2,protein_coding,bolA family member 2 [Source:HGNC Symbol;Acc:HGNC:29488]
16759,OR6C65,protein_coding,olfactory receptor family 6 subfamily C member 65 [Source:HGNC Symbol;Acc:HGNC:31295]
16760,ATG101,protein_coding,autophagy related 101 [Source:HGNC Symbol;Acc:HGNC:25679]
16761,NUTF2,protein_coding,nuclear transport factor 2 [Source:HGNC Symbol;Acc:HGNC:13722]
16762,MED12L,protein_coding,mediator complex subunit 12L [Source:HGNC Symbol;Acc:HGNC:16050]
16763,LINGO4,protein_coding,leucine rich repeat and Ig domain containing 4 [Source:HGNC Symbol;Acc:HGNC:31814]
16764,CLEC12B,protein_coding,C-type lectin domain family 12 member B [Source:HGNC Symbol;Acc:HGNC:31966]
16765,THEM5,protein_coding,thioesterase superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:26755]
16766,THEM4,protein_coding,thioesterase superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:17947]
16767,TAFA2,protein_coding,TAFA chemokine like family member 2 [Source:HGNC Symbol;Acc:HGNC:21589]
16768,S100A10,protein_coding,S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]
16769,STIL,protein_coding,STIL centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]
16770,ZNF384,protein_coding,zinc finger protein 384 [Source:HGNC Symbol;Acc:HGNC:11955]
16771,ZNF296,protein_coding,zinc finger protein 296 [Source:HGNC Symbol;Acc:HGNC:15981]
16772,GEMIN7,protein_coding,gem nuclear organelle associated protein 7 [Source:HGNC Symbol;Acc:HGNC:20045]
16773,CEP43,protein_coding,centrosomal protein 43 [Source:HGNC Symbol;Acc:HGNC:17012]
16774,TBC1D17,protein_coding,TBC1 domain family member 17 [Source:HGNC Symbol;Acc:HGNC:25699]
16775,NIF3L1,protein_coding,NGG1 interacting factor 3 like 1 [Source:HGNC Symbol;Acc:HGNC:13390]
16776,SETD2,protein_coding,"SET domain containing 2, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:18420]"
16777,INS,protein_coding,insulin [Source:HGNC Symbol;Acc:HGNC:6081]
16778,SPDYE4,protein_coding,speedy/RINGO cell cycle regulator family member E4 [Source:HGNC Symbol;Acc:HGNC:35463]
16779,USP36,protein_coding,ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]
16780,TH,protein_coding,tyrosine hydroxylase [Source:HGNC Symbol;Acc:HGNC:11782]
16781,CYP20A1,protein_coding,cytochrome P450 family 20 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:20576]
16782,NUP62,protein_coding,nucleoporin 62 [Source:HGNC Symbol;Acc:HGNC:8066]
16783,PHETA1,protein_coding,PH domain containing endocytic trafficking adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26509]
16784,UTRN,protein_coding,utrophin [Source:HGNC Symbol;Acc:HGNC:12635]
16785,SLCO1A2,protein_coding,solute carrier organic anion transporter family member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956]
16786,HTR3C,protein_coding,5-hydroxytryptamine receptor 3C [Source:HGNC Symbol;Acc:HGNC:24003]
16787,IZUMO2,protein_coding,IZUMO family member 2 [Source:HGNC Symbol;Acc:HGNC:28518]
16788,HTR3E,protein_coding,5-hydroxytryptamine receptor 3E [Source:HGNC Symbol;Acc:HGNC:24005]
16789,C1orf68,protein_coding,chromosome 1 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:29468]
16790,LCE1F,protein_coding,late cornified envelope 1F [Source:HGNC Symbol;Acc:HGNC:29467]
16791,LCE1E,protein_coding,late cornified envelope 1E [Source:HGNC Symbol;Acc:HGNC:29466]
16792,U2AF2,protein_coding,U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]
16793,LCE1D,protein_coding,late cornified envelope 1D [Source:HGNC Symbol;Acc:HGNC:29465]
16794,NCDN,protein_coding,neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597]
16795,PLEKHG7,protein_coding,pleckstrin homology and RhoGEF domain containing G7 [Source:HGNC Symbol;Acc:HGNC:33829]
16796,MAP3K10,protein_coding,mitogen-activated protein kinase kinase kinase 10 [Source:HGNC Symbol;Acc:HGNC:6849]
16797,PITPNM2,protein_coding,phosphatidylinositol transfer protein membrane associated 2 [Source:HGNC Symbol;Acc:HGNC:21044]
16798,ASCL2,protein_coding,achaete-scute family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:739]
16799,C11orf21,protein_coding,chromosome 11 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:13231]
16800,NCKAP5,protein_coding,NCK associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]
16801,TSPAN32,protein_coding,tetraspanin 32 [Source:HGNC Symbol;Acc:HGNC:13410]
16802,TTC9B,protein_coding,tetratricopeptide repeat domain 9B [Source:HGNC Symbol;Acc:HGNC:26395]
16803,ABCF3,protein_coding,ATP binding cassette subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:72]
16804,CCNP,protein_coding,cyclin P [Source:HGNC Symbol;Acc:HGNC:25805]
16805,TFAP2E,protein_coding,transcription factor AP-2 epsilon [Source:HGNC Symbol;Acc:HGNC:30774]
16806,DST,protein_coding,dystonin [Source:HGNC Symbol;Acc:HGNC:1090]
16807,AMY1A,protein_coding,amylase alpha 1A [Source:HGNC Symbol;Acc:HGNC:474]
16808,THAP4,protein_coding,THAP domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23187]
16809,AKT2,protein_coding,AKT serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:392]
16810,ASGR2,protein_coding,asialoglycoprotein receptor 2 [Source:HGNC Symbol;Acc:HGNC:743]
16811,TMEM52B,protein_coding,transmembrane protein 52B [Source:HGNC Symbol;Acc:HGNC:26438]
16812,DEPDC4,protein_coding,DEP domain containing 4 [Source:HGNC Symbol;Acc:HGNC:22952]
16813,POTEE,protein_coding,POTE ankyrin domain family member E [Source:HGNC Symbol;Acc:HGNC:33895]
16814,AMY1B,protein_coding,amylase alpha 1B [Source:HGNC Symbol;Acc:HGNC:475]
16815,PYY,protein_coding,peptide YY [Source:HGNC Symbol;Acc:HGNC:9748]
16816,PLEKHG6,protein_coding,pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]
16817,COG4,protein_coding,component of oligomeric golgi complex 4 [Source:HGNC Symbol;Acc:HGNC:18620]
16818,SETD5,protein_coding,SET domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25566]
16819,DGKZ,protein_coding,diacylglycerol kinase zeta [Source:HGNC Symbol;Acc:HGNC:2857]
16820,AMY1C,protein_coding,amylase alpha 1C [Source:HGNC Symbol;Acc:HGNC:476]
16821,HPDL,protein_coding,4-hydroxyphenylpyruvate dioxygenase like [Source:HGNC Symbol;Acc:HGNC:28242]
16822,OR2L5,protein_coding,olfactory receptor family 2 subfamily L member 5 [Source:HGNC Symbol;Acc:HGNC:15011]
16823,MAN1C1,protein_coding,mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]
16824,PMS1,protein_coding,"PMS1 homolog 1, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9121]"
16825,SLC41A2,protein_coding,solute carrier family 41 member 2 [Source:HGNC Symbol;Acc:HGNC:31045]
16826,SELENON,protein_coding,selenoprotein N [Source:HGNC Symbol;Acc:HGNC:15999]
16827,PWP1,protein_coding,"PWP1 homolog, endonuclein [Source:HGNC Symbol;Acc:HGNC:17015]"
16828,MAB21L3,protein_coding,mab-21 like 3 [Source:HGNC Symbol;Acc:HGNC:26787]
16829,NFASC,protein_coding,neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]
16830,PRDM4,protein_coding,PR/SET domain 4 [Source:HGNC Symbol;Acc:HGNC:9348]
16831,KCNH6,protein_coding,potassium voltage-gated channel subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:18862]
16832,CLEC16A,protein_coding,C-type lectin domain containing 16A [Source:HGNC Symbol;Acc:HGNC:29013]
16833,ASCL4,protein_coding,achaete-scute family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24311]
16834,TMEM132B,protein_coding,transmembrane protein 132B [Source:HGNC Symbol;Acc:HGNC:29397]
16835,C19orf47,protein_coding,chromosome 19 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:26723]
16836,PCBP2,protein_coding,poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]
16837,DCAF7,protein_coding,DDB1 and CUL4 associated factor 7 [Source:HGNC Symbol;Acc:HGNC:30915]
16838,BLVRB,protein_coding,biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063]
16839,FBXO31,protein_coding,F-box protein 31 [Source:HGNC Symbol;Acc:HGNC:16510]
16840,ABCC5,protein_coding,ATP binding cassette subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:56]
16841,TACO1,protein_coding,translational activator of cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:24316]
16842,MAP1LC3B,protein_coding,microtubule associated protein 1 light chain 3 beta [Source:HGNC Symbol;Acc:HGNC:13352]
16843,TBKBP1,protein_coding,TBK1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:30140]
16844,CD3D,protein_coding,CD3 delta subunit of T-cell receptor complex [Source:HGNC Symbol;Acc:HGNC:1673]
16845,CD3G,protein_coding,CD3 gamma subunit of T-cell receptor complex [Source:HGNC Symbol;Acc:HGNC:1675]
16846,ATXN7L3,protein_coding,ataxin 7 like 3 [Source:HGNC Symbol;Acc:HGNC:25416]
16847,CNTN2,protein_coding,contactin 2 [Source:HGNC Symbol;Acc:HGNC:2172]
16848,ANKRD36,protein_coding,ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]
16849,LCMT1,protein_coding,leucine carboxyl methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17557]
16850,CASP1,protein_coding,caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499]
16851,HEXIM2,protein_coding,HEXIM P-TEFb complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28591]
16852,CFLAR,protein_coding,CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]
16853,SLC16A11,protein_coding,solute carrier family 16 member 11 [Source:HGNC Symbol;Acc:HGNC:23093]
16854,AQP8,protein_coding,aquaporin 8 [Source:HGNC Symbol;Acc:HGNC:642]
16855,DCAKD,protein_coding,dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238]
16856,ZKSCAN2,protein_coding,zinc finger with KRAB and SCAN domains 2 [Source:HGNC Symbol;Acc:HGNC:25677]
16857,CLPB,protein_coding,caseinolytic mitochondrial matrix peptidase chaperone subunit B [Source:HGNC Symbol;Acc:HGNC:30664]
16858,PKD1L2,protein_coding,polycystin 1 like 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:21715]
16859,HTR3D,protein_coding,5-hydroxytryptamine receptor 3D [Source:HGNC Symbol;Acc:HGNC:24004]
16860,MAP3K12,protein_coding,mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]
16861,DVL3,protein_coding,dishevelled segment polarity protein 3 [Source:HGNC Symbol;Acc:HGNC:3087]
16862,FBF1,protein_coding,Fas binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]
16863,TARBP2,protein_coding,TARBP2 subunit of RISC loading complex [Source:HGNC Symbol;Acc:HGNC:11569]
16864,SLX1B,protein_coding,"SLX1 homolog B, structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:28748]"
16865,AP2M1,protein_coding,adaptor related protein complex 2 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:564]
16866,SYPL2,protein_coding,synaptophysin like 2 [Source:HGNC Symbol;Acc:HGNC:27638]
16867,CCSAP,protein_coding,"centriole, cilia and spindle associated protein [Source:HGNC Symbol;Acc:HGNC:29578]"
16868,SLFN12L,protein_coding,schlafen family member 12 like [Source:HGNC Symbol;Acc:HGNC:33920]
16869,RBMS1,protein_coding,RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907]
16870,NXPE2,protein_coding,neurexophilin and PC-esterase domain family member 2 [Source:HGNC Symbol;Acc:HGNC:26331]
16871,ACTA1,protein_coding,"actin alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]"
16872,NXPE1,protein_coding,neurexophilin and PC-esterase domain family member 1 [Source:HGNC Symbol;Acc:HGNC:28527]
16873,SPECC1,protein_coding,sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]
16874,ZFP69,protein_coding,ZFP69 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:24708]
16875,HNRNPA1L3,protein_coding,heterogeneous nuclear ribonucleoprotein A1 like 3 [Source:HGNC Symbol;Acc:HGNC:48778]
16876,ZNF684,protein_coding,zinc finger protein 684 [Source:HGNC Symbol;Acc:HGNC:28418]
16877,SNX15,protein_coding,sorting nexin 15 [Source:HGNC Symbol;Acc:HGNC:14978]
16878,TRNAU1AP,protein_coding,tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]
16879,PKD1,protein_coding,"polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]"
16880,ACTRT3,protein_coding,actin related protein T3 [Source:HGNC Symbol;Acc:HGNC:24022]
16881,CDK3,protein_coding,cyclin dependent kinase 3 [Source:HGNC Symbol;Acc:HGNC:1772]
16882,MYNN,protein_coding,myoneurin [Source:HGNC Symbol;Acc:HGNC:14955]
16883,SAC3D1,protein_coding,SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]
16884,ATF7,protein_coding,activating transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:792]
16885,GPR142,protein_coding,G protein-coupled receptor 142 [Source:HGNC Symbol;Acc:HGNC:20088]
16886,NAALADL1,protein_coding,N-acetylated alpha-linked acidic dipeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:23536]
16887,KSR1,protein_coding,kinase suppressor of ras 1 [Source:HGNC Symbol;Acc:HGNC:6465]
16888,RAB42,protein_coding,"RAB42, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:28702]"
16889,AMY2B,protein_coding,amylase alpha 2B [Source:HGNC Symbol;Acc:HGNC:478]
16890,BAZ2B,protein_coding,bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]
16891,LRRC34,protein_coding,leucine rich repeat containing 34 [Source:HGNC Symbol;Acc:HGNC:28408]
16892,AMY2A,protein_coding,amylase alpha 2A [Source:HGNC Symbol;Acc:HGNC:477]
16893,EPN2,protein_coding,epsin 2 [Source:HGNC Symbol;Acc:HGNC:18639]
16894,LRRC31,protein_coding,leucine rich repeat containing 31 [Source:HGNC Symbol;Acc:HGNC:26261]
16895,CDK18,protein_coding,cyclin dependent kinase 18 [Source:HGNC Symbol;Acc:HGNC:8751]
16896,ATP5MC2,protein_coding,ATP synthase membrane subunit c locus 2 [Source:HGNC Symbol;Acc:HGNC:842]
16897,SAMD7,protein_coding,sterile alpha motif domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25394]
16898,INSIG2,protein_coding,insulin induced gene 2 [Source:HGNC Symbol;Acc:HGNC:20452]
16899,RASSF9,protein_coding,Ras association domain family member 9 [Source:HGNC Symbol;Acc:HGNC:15739]
16900,CDCA5,protein_coding,cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]
16901,NTS,protein_coding,neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]
16902,THSD7B,protein_coding,thrombospondin type 1 domain containing 7B [Source:HGNC Symbol;Acc:HGNC:29348]
16903,SEC62,protein_coding,"SEC62 homolog, preprotein translocation factor [Source:HGNC Symbol;Acc:HGNC:11846]"
16904,ZFPL1,protein_coding,zinc finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:12868]
16905,KCNH7,protein_coding,potassium voltage-gated channel subfamily H member 7 [Source:HGNC Symbol;Acc:HGNC:18863]
16906,ZNF451,protein_coding,zinc finger protein 451 [Source:HGNC Symbol;Acc:HGNC:21091]
16907,FGD4,protein_coding,"FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]"
16908,SELENOI,protein_coding,selenoprotein I [Source:HGNC Symbol;Acc:HGNC:29361]
16909,TMEM262,protein_coding,transmembrane protein 262 [Source:HGNC Symbol;Acc:HGNC:49389]
16910,ZNG1B,protein_coding,Zn regulated GTPase metalloprotein activator 1B [Source:HGNC Symbol;Acc:HGNC:17907]
16911,VPS51,protein_coding,VPS51 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:1172]
16912,SLC35G3,protein_coding,solute carrier family 35 member G3 [Source:HGNC Symbol;Acc:HGNC:26848]
16913,RUNDC1,protein_coding,RUN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25418]
16914,GPR160,protein_coding,G protein-coupled receptor 160 [Source:HGNC Symbol;Acc:HGNC:23693]
16915,EFCAB5,protein_coding,EF-hand calcium binding domain 5 [Source:HGNC Symbol;Acc:HGNC:24801]
